Customer_ID,Activity_Month,Tenure_Months,Monthly_Data_GB,Monthly_Voice_Minutes,Monthly_SMS,International_Minutes,Roaming_Usage_GB,Average_Call_Duration,Network_Downtime_Minutes,Dropped_Call_Rate,Network_Quality_Score,Service_Quality_Score,Customer_Satisfaction_Score,Monthly_Charge,Additional_Charges,Discount,Tax,Total_Monthly_Bill,Payment_Delay_Days,Missed_Payments,Outstanding_Balance,Customer_Service_Calls,Technical_Support_Tickets,Complaint_Count,Competitor_Available,Competitor_Name,Competitor_Price_Difference,Competitor_Promotion,Competitor_Service_Rating,Port_Out_Intent,Churn_Status,Network_Downtime_Outlier
NXT-100016,2024-03-01,0,16.41,308.00,135.00,28.00,0.00,3.64,42.70,0.0362,74.20,52.40,35.70,43.50,5.40,0.00,3.26,52.16,4,0,0.00,0,0,1,No,,NULL,No,NULL,No,Active,0
NXT-100016,2024-04-01,1,4.10,246.60,127.00,6.70,0.00,1.62,1.80,0.0286,79.70,58.50,44.90,43.50,8.95,0.00,3.26,55.71,1,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2024-05-01,2,5.33,168.80,167.00,24.00,0.00,2.09,22.60,0.0242,73.40,59.20,47.10,43.50,0.51,10.00,3.26,37.27,3,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2024-06-01,3,8.35,422.40,72.00,5.50,0.00,7.74,19.30,0.0143,71.10,56.90,37.00,43.50,0.09,0.00,3.26,46.85,0,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2024-07-01,4,8.43,177.50,51.00,0.00,0.00,2.56,21.00,0.0359,68.70,65.30,46.20,43.50,4.36,0.00,3.26,51.12,8,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2024-08-01,5,3.61,345.70,112.00,29.90,0.00,0.81,45.00,0.0353,68.50,54.40,42.20,43.50,2.59,0.00,3.26,49.35,4,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2024-09-01,6,17.87,213.30,58.00,16.00,0.00,4.65,28.40,0.0382,70.70,66.50,57.40,43.50,8.48,0.00,3.26,55.24,0,0,0.00,0,0,0,Yes,"Zenith Connect",-5.49,No,2.80,No,Active,0
NXT-100016,2024-10-01,7,15.20,271.90,24.00,44.60,0.00,5.53,56.30,0.0070,NULL,47.00,32.80,43.50,7.80,0.00,3.26,54.56,14,0,0.00,0,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2024-11-01,8,12.46,247.90,83.00,49.10,0.00,2.44,86.60,0.0295,63.10,59.00,51.50,43.50,5.82,0.00,3.26,NULL,1,0,0.00,0,0,0,Yes,"9Wave Telecom",-12.17,No,4.00,No,Active,0
NXT-100016,2024-12-01,9,27.28,165.40,147.00,37.60,0.00,1.99,45.10,0.0105,69.30,63.90,48.80,43.50,2.66,0.00,3.26,49.42,7,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2025-01-01,10,18.83,226.20,207.00,6.50,0.00,3.98,65.40,0.0196,68.60,48.90,49.30,43.50,0.49,0.00,3.26,NULL,3,0,0.00,0,0,0,Yes,"9Wave Telecom",-8.76,Yes,3.50,No,Active,0
NXT-100016,2025-02-01,11,8.83,202.40,95.00,12.50,0.00,3.11,69.70,0.0154,69.80,67.80,49.80,43.50,0.00,0.00,3.26,46.76,8,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2025-03-01,12,18.82,37.90,128.00,15.80,0.00,2.46,11.40,0.0174,59.90,51.70,53.70,43.50,9.71,0.00,3.26,56.47,1,0,0.00,0,0,0,Yes,"Zenith Connect",-3.93,No,4.80,No,Active,0
NXT-100016,2025-04-01,13,4.79,211.00,84.00,0.00,0.00,0.50,3.20,0.0229,72.70,49.00,44.00,43.50,0.00,5.00,3.26,41.76,1,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2025-05-01,14,12.60,194.40,40.00,26.80,0.00,0.50,82.10,0.0349,68.60,61.40,58.00,43.50,0.00,0.00,3.26,46.76,8,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2025-06-01,15,6.35,323.70,53.00,19.50,0.00,1.82,29.00,0.0095,63.50,54.80,45.10,43.50,1.99,0.00,3.26,48.75,6,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2025-07-01,16,15.21,160.70,0.00,5.70,0.00,5.57,86.40,0.0206,70.40,55.50,44.80,43.50,6.68,0.00,3.26,53.44,7,0,0.00,0,0,0,Yes,"AirLink Mobile",-10.99,No,NULL,No,Active,0
NXT-100016,2025-08-01,17,1.02,320.70,48.00,12.50,0.00,0.50,5.50,0.0081,65.10,61.80,56.70,43.50,6.05,0.00,3.26,52.81,2,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2025-09-01,18,13.78,370.50,140.00,22.70,0.00,5.25,0.40,0.0386,65.90,51.40,50.90,43.50,1.38,0.00,3.26,48.14,0,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2025-10-01,19,3.67,175.90,97.00,2.70,0.00,5.44,2.10,0.0368,71.30,53.10,40.60,43.50,2.39,0.00,3.26,49.15,8,0,0.00,0,0,0,No,,NULL,No,NULL,No,active,0
NXT-100016,2025-11-01,20,5.76,226.60,34.00,46.60,0.00,0.50,26.80,0.0273,62.80,60.90,48.50,43.50,5.97,0.00,3.26,52.73,2,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100016,2025-12-01,21,20.78,267.70,104.00,34.50,0.00,4.57,1.50,0.0109,73.10,69.40,54.80,43.50,3.54,0.00,3.26,50.30,1,0,0.00,0,0,0,Yes,"Globacom Prime",-6.56,No,3.20,No,Active,0
NXT-100017,2023-03-01,0,1.40,312.30,61.00,38.60,0.00,7.40,15.80,0.0036,94.70,70.20,48.00,50.00,0.00,0.00,3.75,53.75,0,0,0.00,0,0,0,Yes,MTN-X,6.39,No,2.60,No,Active,0
NXT-100017,2023-04-01,1,8.50,208.30,90.00,0.00,0.00,5.30,1.70,0.0020,92.50,69.80,55.60,50.00,7.21,0.00,3.75,60.96,0,0,0.00,0,0,0,Yes,MTN-X,-2.04,Yes,4.50,No,Active,0
NXT-100017,2023-05-01,2,0.00,368.70,145.00,0.00,0.00,6.49,3.10,0.0196,85.70,69.00,54.90,50.00,0.00,0.00,3.75,53.75,0,0,0.00,1,0,0,Yes,MTN-X,10.60,Yes,3.50,No,Active,0
NXT-100017,2023-06-01,3,4.75,283.10,49.00,7.40,0.00,4.19,12.50,0.0070,92.90,69.90,53.70,50.00,0.00,0.00,3.75,53.75,4,0,0.00,0,0,0,Yes,"Globacom Prime",19.45,Yes,3.20,No,Active,0
NXT-100017,2023-07-01,4,5.61,284.50,56.00,18.80,0.00,4.70,4.10,0.0057,95.70,70.60,60.20,50.00,2.07,10.00,3.75,45.82,0,0,0.00,1,0,0,Yes,"Globacom Prime",15.46,No,3.00,No,Active,0
NXT-100017,2023-08-01,5,0.00,286.90,184.00,22.30,0.00,4.24,42.70,0.0196,86.90,73.70,60.00,50.00,6.08,0.00,3.75,59.83,0,0,0.00,0,0,0,Yes,"Zenith Connect",-2.44,Yes,4.40,No,Active,0
NXT-100017,2023-09-01,6,0.00,369.60,36.00,28.60,0.00,3.61,24.90,0.0060,94.90,71.50,42.30,50.00,9.16,0.00,3.75,62.91,0,0,0.00,0,0,0,Yes,"Zenith Connect",13.48,No,4.00,No,Active,0
NXT-100017,2023-10-01,7,0.00,277.00,136.00,3.20,0.00,4.82,6.90,0.0010,98.10,71.70,45.00,50.00,0.00,0.00,3.75,53.75,5,0,0.00,0,0,0,Yes,"Globacom Prime",-2.05,No,3.80,No,Active,0
NXT-100017,2023-11-01,8,0.00,255.60,0.00,0.00,0.00,5.18,8.20,0.0221,82.40,63.70,41.50,50.00,7.95,10.00,3.75,51.70,8,0,NULL,0,2,0,Yes,MTN-X,-10.48,No,3.00,No,Active,0
NXT-100017,2023-12-01,9,4.41,68.90,27.00,45.30,0.00,4.89,23.20,0.0047,93.50,70.40,51.70,50.00,6.24,0.00,3.75,59.99,0,0,0.00,0,0,0,Yes,"9Wave Telecom",4.89,Yes,3.30,No,Active,0
NXT-100017,2024-01-01,10,0.00,318.50,101.00,4.60,0.00,2.32,2.80,0.0216,85.40,65.30,52.40,50.00,2.59,15.00,3.75,NULL,1,0,0.00,1,0,0,Yes,"9Wave Telecom",2.67,Yes,4.50,No,Active,0
NXT-100017,2024-02-01,11,12.05,172.60,39.00,48.00,0.00,5.41,48.30,0.0061,90.70,75.70,52.10,50.00,1.77,0.00,3.75,NULL,1,0,0.00,0,0,0,Yes,"9Wave Telecom",10.56,No,3.60,No,Active,0
NXT-100017,2024-03-01,12,0.00,280.10,151.00,48.90,0.00,2.16,18.10,0.0025,90.50,79.40,57.50,50.00,5.28,0.00,3.75,59.03,2,0,0.00,0,0,0,Yes,"Zenith Connect",0.06,No,3.60,No,Active,0
NXT-100017,2024-04-01,13,6.32,60.70,126.00,0.00,0.00,0.50,6.90,0.0083,86.80,76.00,51.40,50.00,6.67,0.00,3.75,60.42,3,0,0.00,1,0,0,Yes,"9Wave Telecom",NULL,No,3.50,No,Active,0
NXT-100017,2024-05-01,14,0.00,308.50,0.00,2.60,0.00,2.61,8.90,0.0055,92.80,77.00,51.20,50.00,8.04,0.00,3.75,61.79,0,0,0.00,0,0,0,Yes,"Globacom Prime",15.86,Yes,3.60,No,Active,0
NXT-100017,2024-06-01,15,0.00,295.10,62.00,12.70,0.00,5.08,26.40,0.0036,91.80,73.80,56.30,50.00,1.15,0.00,3.75,54.90,2,0,0.00,1,1,0,Yes,"Globacom Prime",-0.35,Yes,4.50,No,Active,0
NXT-100017,2024-07-01,16,14.20,81.90,117.00,31.80,0.00,3.04,2.50,0.0051,95.50,80.70,46.80,50.00,5.23,0.00,3.75,58.98,6,0,0.00,0,0,0,Yes,"AirLink Mobile",-7.27,No,3.10,No,Active,0
NXT-100017,2024-08-01,17,0.00,211.70,84.00,25.50,0.00,4.28,9.60,0.0013,96.30,71.80,55.00,50.00,1.54,0.00,3.75,55.29,0,0,0.00,0,0,0,Yes,"Zenith Connect",-9.90,Yes,4.50,No,Active,0
NXT-100017,2024-09-01,18,0.00,25.30,73.00,0.00,0.00,5.66,103.70,0.0019,96.80,79.00,47.90,50.00,0.00,0.00,3.75,53.75,1,0,0.00,0,1,0,Yes,MTN-X,16.27,No,2.70,No,Active,0
NXT-100017,2024-10-01,19,0.00,24.70,131.00,21.10,0.00,7.85,1.10,0.0096,89.20,60.50,39.70,50.00,2.17,0.00,3.75,55.92,1,0,0.00,0,0,0,Yes,MTN-X,-7.94,No,3.50,No,Active,0
NXT-100017,2024-11-01,20,0.98,258.40,69.00,24.30,0.00,3.20,17.20,0.0012,98.00,78.90,55.10,50.00,5.88,0.00,3.75,59.63,2,0,0.00,0,0,0,Yes,"Zenith Connect",-5.24,Yes,4.00,No,Active,0
NXT-100017,2024-12-01,21,0.00,330.10,85.00,10.80,0.00,2.81,15.50,0.0000,100.00,69.80,53.20,50.00,6.16,0.00,3.75,59.91,0,0,0.00,1,0,0,Yes,MTN-X,-7.70,Yes,3.80,No,Active,0
NXT-100017,2025-01-01,22,11.40,265.60,124.00,41.20,0.00,5.61,5.50,0.0078,92.50,73.10,46.60,50.00,6.32,0.00,3.75,60.07,0,0,0.00,0,0,0,Yes,"Globacom Prime",-7.62,Yes,3.20,No,Active,0
NXT-100017,2025-02-01,23,0.64,266.80,16.00,6.80,0.00,5.01,28.70,0.0015,94.50,67.80,54.20,50.00,0.00,0.00,3.75,53.75,1,0,0.00,1,0,0,Yes,"Zenith Connect",3.53,No,4.30,No,Active,0
NXT-100017,2025-03-01,24,1.79,190.60,0.00,29.10,0.00,4.31,124.80,0.0024,90.80,69.60,47.60,50.00,0.00,0.00,3.75,53.75,9,0,0.00,0,0,0,Yes,"Zenith Connect",-5.63,No,2.50,No,Active,0
NXT-100017,2025-04-01,25,6.19,321.50,35.00,2.30,0.00,0.59,12.20,0.0076,91.70,64.60,42.40,50.00,4.07,0.00,3.75,57.82,3,0,0.00,0,0,0,Yes,"Zenith Connect",10.18,Yes,3.60,No,Active,0
NXT-100017,2025-05-01,26,0.00,296.30,72.00,6.70,0.00,3.15,41.50,0.0042,94.60,76.60,53.40,50.00,0.76,0.00,3.75,54.51,1,0,0.00,0,1,0,Yes,MTN-X,7.65,No,2.70,No,Active,0
NXT-100017,2025-06-01,27,5.67,229.10,121.00,12.20,0.00,5.12,45.00,0.0041,93.20,70.60,54.30,50.00,0.00,0.00,3.75,53.75,1,0,0.00,0,1,0,Yes,"Globacom Prime",14.54,No,4.10,No,Active,0
NXT-100017,2025-07-01,28,0.00,366.80,80.00,37.80,0.00,2.54,21.10,0.0140,82.30,59.10,47.30,50.00,0.00,0.00,3.75,53.75,13,0,0.00,0,1,0,Yes,MTN-X,-8.19,No,3.80,No,Active,0
NXT-100017,2025-08-01,29,0.00,276.50,102.00,30.80,0.00,3.47,28.90,0.0177,85.20,63.80,45.50,50.00,4.23,0.00,3.75,57.98,6,0,0.00,0,0,0,Yes,"Zenith Connect",8.58,Yes,3.40,No,Active,0
NXT-100017,2025-09-01,30,0.00,0.00,106.00,48.20,0.00,4.11,11.10,0.0108,91.30,73.50,50.40,50.00,6.27,0.00,3.75,60.02,1,0,0.00,0,0,0,Yes,"9Wave Telecom",10.81,No,2.90,No,Active,0
NXT-100017,2025-10-01,31,3.04,309.90,1.00,11.80,0.00,7.49,36.40,0.0043,96.10,73.90,44.10,50.00,1.41,0.00,3.75,55.16,1,0,NULL,0,0,0,Yes,"AirLink Mobile",15.11,No,3.20,No,Active,0
NXT-100017,2025-11-01,32,0.00,197.40,58.00,9.30,0.00,4.39,40.60,0.0124,89.80,69.00,55.30,50.00,2.78,0.00,3.75,56.53,4,0,0.00,1,1,0,Yes,"Zenith Connect",3.89,No,3.40,No,Active,0
NXT-100017,2025-12-01,33,2.87,196.50,141.00,27.70,0.00,4.87,17.80,0.0119,91.20,80.20,60.10,50.00,0.00,0.00,3.75,53.75,0,0,0.00,0,0,1,Yes,"Zenith Connect",-0.28,Yes,2.60,No,Active,0
NXT-100018,2024-08-01,0,12.73,236.70,0.00,0.00,0.00,5.46,37.20,0.0115,68.60,77.40,77.10,26.50,7.65,0.00,1.99,36.14,0,0,0.00,0,0,0,Yes,MTN-X,-4.89,No,4.70,No,Active,0
NXT-100018,2024-09-01,1,12.66,288.40,0.00,0.00,0.00,5.20,67.10,0.0175,67.90,75.90,79.50,26.50,2.51,0.00,1.99,31.00,2,0,0.00,1,1,0,Yes,MTN-X,-6.20,Yes,3.80,No,Active,0
NXT-100018,2024-10-01,2,0.00,194.60,63.00,0.00,0.00,3.63,54.10,0.0481,66.20,72.30,74.60,26.50,0.00,0.00,1.99,28.49,3,0,0.00,2,0,0,Yes,"AirLink Mobile",4.28,Yes,3.30,No,Active,0
NXT-100018,2024-11-01,3,4.09,250.10,42.00,0.00,0.00,3.71,10.40,0.0298,65.10,69.10,72.80,26.50,0.00,0.00,1.99,28.49,0,0,0.00,0,1,2,Yes,"Globacom Prime",17.04,No,3.70,No,Active,0
NXT-100018,2024-12-01,4,2.68,382.80,97.00,0.00,0.00,6.29,64.20,0.0308,61.20,67.30,66.80,26.50,0.00,0.00,1.99,28.49,0,0,0.00,0,0,2,Yes,"Zenith Connect",0.53,No,4.20,Yes,Active,0
NXT-100018,2025-01-01,5,2.28,136.00,134.00,0.00,0.00,5.54,13.60,0.0378,73.30,68.50,75.30,26.50,8.11,0.00,1.99,36.60,1,0,0.00,2,0,1,Yes,"AirLink Mobile",5.84,No,4.60,No,Active,0
NXT-100018,2025-02-01,6,0.00,67.30,116.00,0.00,0.00,2.48,57.80,0.0131,72.60,77.10,75.30,26.50,14.77,0.00,1.99,43.26,0,0,0.00,2,0,1,Yes,"9Wave Telecom",7.91,Yes,4.30,No,Active,0
NXT-100018,2025-03-01,7,5.37,173.60,30.00,0.00,0.00,4.60,257.10,0.0509,61.70,75.00,71.60,26.50,1.86,0.00,1.99,30.35,0,0,0.00,1,0,2,Yes,MTN-X,-4.87,No,4.40,No,Active,0
NXT-100018,2025-04-01,8,2.24,240.90,61.00,0.00,0.00,4.64,157.10,0.0280,54.40,55.00,55.50,26.50,2.66,0.00,1.99,NULL,0,0,0.00,0,0,0,Yes,"AirLink Mobile",7.50,No,3.70,Yes,Churned,0
NXT-100019,2024-06-01,0,25.38,271.10,156.00,0.00,0.00,3.71,52.10,0.0189,76.00,89.40,78.30,36.50,0.00,0.00,2.74,39.24,0,0,NULL,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100019,2024-07-01,1,11.53,97.70,63.00,0.00,0.00,3.36,17.10,0.0100,84.90,82.40,74.20,36.50,0.00,0.00,2.74,39.24,0,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100019,2024-08-01,2,18.04,216.70,107.00,0.00,0.00,4.32,4.40,0.0303,72.00,84.00,94.90,36.50,13.20,0.00,2.74,52.44,1,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100019,2024-09-01,3,13.17,203.30,209.00,0.00,0.00,5.72,41.20,0.0281,80.90,78.30,66.60,36.50,8.97,0.00,2.74,48.21,3,0,0.00,0,0,0,Yes,MTN-X,17.55,Yes,4.00,No,Active,0
NXT-100019,2024-10-01,4,7.29,136.10,0.00,0.00,0.00,5.98,30.40,0.0159,76.30,78.60,73.20,36.50,0.00,0.00,2.74,39.24,3,0,0.00,0,0,0,No,,NULL,No,NULL,No,active,0
NXT-100019,2024-11-01,5,17.41,146.30,9.00,0.00,0.00,1.81,47.60,0.0400,72.60,72.70,77.80,36.50,0.00,0.00,2.74,39.24,0,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100019,2024-12-01,6,19.95,115.70,81.00,0.00,0.00,3.37,2.90,0.0108,82.80,77.70,67.80,36.50,6.15,0.00,2.74,45.39,5,0,NULL,0,0,2,No,,NULL,No,NULL,Yes,Active,0
NXT-100019,2025-01-01,7,21.08,295.70,29.00,0.00,0.00,3.78,34.80,0.0293,78.30,81.00,79.10,36.50,0.00,0.00,2.74,39.24,0,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100019,2025-02-01,8,16.90,276.60,0.00,0.00,0.00,0.50,26.70,0.0238,77.10,79.50,78.40,36.50,10.64,0.00,2.74,49.88,0,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100019,2025-03-01,9,7.57,265.80,50.00,0.00,0.00,4.88,3.00,0.0336,77.10,77.10,78.90,36.50,4.87,0.00,2.74,44.11,0,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100019,2025-04-01,10,11.49,310.60,103.00,0.00,0.00,4.36,17.00,0.0286,78.60,87.80,84.70,36.50,0.00,0.00,2.74,39.24,2,0,0.00,0,0,0,Yes,"Zenith Connect",11.72,No,3.50,Yes,Active,0
NXT-100019,2025-05-01,11,10.44,158.90,83.00,0.00,0.00,4.33,39.60,0.0159,76.60,67.70,69.70,36.50,0.00,0.00,2.74,39.24,5,0,0.00,0,0,0,Yes,"AirLink Mobile",-0.54,Yes,4.10,No,Active,0
NXT-100019,2025-06-01,12,5.07,110.10,79.00,0.00,0.00,5.92,81.00,0.0233,83.70,87.00,80.30,36.50,7.35,0.00,2.74,46.59,1,0,0.00,0,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100019,2025-07-01,13,10.79,371.00,0.00,0.00,0.00,5.65,5.80,0.0326,70.30,75.10,78.70,36.50,0.00,0.00,2.74,39.24,1,0,0.00,0,0,0,No,,NULL,No,NULL,Yes,Active,0
NXT-100019,2025-08-01,14,4.61,170.70,68.00,0.00,0.00,2.02,13.90,0.0273,71.30,76.20,74.10,36.50,5.99,10.00,2.74,35.23,1,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100019,2025-09-01,15,6.65,259.20,61.00,0.00,0.00,5.74,46.40,0.0082,75.80,76.20,73.70,36.50,0.00,0.00,2.74,39.24,0,0,0.00,0,0,0,Yes,"AirLink Mobile",1.95,Yes,4.60,No,Active,0
NXT-100019,2025-10-01,16,12.70,83.60,143.00,0.00,0.00,2.21,82.60,0.0050,78.70,83.70,84.90,36.50,3.12,0.00,2.74,42.36,0,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100019,2025-11-01,17,10.48,245.70,81.00,0.00,0.00,3.17,14.70,0.0108,79.00,73.10,67.30,36.50,11.21,0.00,2.74,50.45,3,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100019,2025-12-01,18,18.84,191.60,55.00,0.00,0.00,3.23,70.90,0.0194,76.90,74.20,67.10,36.50,9.25,0.00,2.74,48.49,3,0,0.00,1,0,1,No,,NULL,No,NULL,No,Active,0
NXT-100020,2024-05-01,0,16.08,234.30,63.00,0.00,0.00,0.50,43.40,0.0140,NULL,67.20,60.90,63.50,7.60,0.00,4.76,75.86,0,0,0.00,1,0,0,Yes,"Globacom Prime",-5.51,No,3.40,No,Active,0
NXT-100020,2024-06-01,1,9.47,289.00,175.00,0.00,0.00,3.82,11.70,0.0096,87.90,77.10,58.30,63.50,0.00,15.00,4.76,53.26,5,0,0.00,0,0,0,Yes,"Zenith Connect",11.72,Yes,3.70,No,Active,0
NXT-100020,2024-07-01,2,21.16,223.80,83.00,0.00,0.00,6.73,29.20,0.0034,94.30,75.40,52.90,63.50,0.00,0.00,4.76,68.26,1,0,0.00,0,0,1,Yes,"Globacom Prime",-10.72,No,3.30,Yes,Active,0
NXT-100020,2024-08-01,3,12.25,224.70,28.00,0.00,0.00,4.67,4.90,0.0414,71.80,59.20,43.60,63.50,7.43,0.00,4.76,75.69,11,0,0.00,1,0,0,Yes,"9Wave Telecom",-6.27,No,2.50,No,Active,0
NXT-100020,2024-09-01,4,2.16,312.40,172.00,0.00,0.00,2.30,30.80,0.0116,88.90,72.40,64.30,63.50,0.00,0.00,4.76,68.26,0,0,0.00,0,0,0,Yes,"9Wave Telecom",19.73,Yes,3.90,No,Active,0
NXT-100020,2024-10-01,5,9.26,109.90,0.00,0.00,0.00,1.29,86.20,0.0078,90.30,65.40,48.50,63.50,2.95,0.00,4.76,71.21,5,0,0.00,0,0,0,Yes,"Globacom Prime",6.21,Yes,4.70,No,Active,0
NXT-100020,2024-11-01,6,11.86,214.20,47.00,0.00,0.00,5.73,22.80,0.0213,85.80,81.60,57.60,63.50,0.00,0.00,4.76,68.26,0,0,0.00,0,0,0,Yes,"Zenith Connect",14.19,Yes,4.00,No,Active,0
NXT-100020,2024-12-01,7,22.57,170.60,197.00,0.00,0.00,3.92,21.00,0.0253,79.60,76.40,62.40,63.50,0.00,0.00,4.76,68.26,1,0,0.00,0,0,0,Yes,"Zenith Connect",14.33,No,3.50,No,Active,0
NXT-100020,2025-01-01,8,13.61,69.40,8.00,0.00,0.00,4.75,3.70,0.0136,88.20,65.70,49.00,63.50,0.00,0.00,4.76,68.26,20,0,0.00,0,0,0,Yes,"Zenith Connect",-7.37,Yes,3.70,No,Active,0
NXT-100020,2025-02-01,9,13.33,178.80,92.00,0.00,0.00,6.44,34.10,0.0112,87.30,74.80,60.40,63.50,0.28,0.00,4.76,68.54,2,0,0.00,0,0,0,Yes,"Globacom Prime",-6.29,Yes,2.70,No,Active,0
NXT-100020,2025-03-01,10,11.53,382.10,33.00,0.00,0.00,4.76,89.30,0.0110,89.60,80.10,50.30,63.50,0.00,0.00,4.76,68.26,7,0,0.00,1,0,0,Yes,"9Wave Telecom",19.04,No,3.20,No,Active,0
NXT-100020,2025-04-01,11,14.51,291.60,90.00,0.00,0.00,6.28,2.40,0.0104,85.90,77.00,59.30,63.50,2.10,0.00,4.76,70.36,0,0,0.00,0,0,0,Yes,"Zenith Connect",13.03,No,2.70,No,Active,0
NXT-100020,2025-05-01,12,18.53,292.70,94.00,0.00,0.00,4.35,27.80,0.0023,89.90,76.80,52.70,63.50,0.27,0.00,4.76,68.53,3,0,NULL,1,0,0,Yes,"Zenith Connect",19.01,No,4.40,No,Active,0
NXT-100020,2025-06-01,13,12.78,101.10,126.00,0.00,0.00,3.75,66.60,0.0094,86.30,75.90,58.50,63.50,0.00,10.00,4.76,58.26,0,0,0.00,0,0,0,Yes,MTN-X,17.17,Yes,4.50,No,Active,0
NXT-100020,2025-07-01,14,23.56,163.70,50.00,0.00,0.00,6.15,13.70,0.0055,90.10,69.10,55.90,63.50,2.92,0.00,4.76,71.18,2,0,0.00,0,0,0,Yes,"AirLink Mobile",-2.48,No,3.90,No,Active,0
NXT-100020,2025-08-01,15,10.35,148.80,43.00,0.00,0.00,3.38,5.20,0.0027,92.90,79.20,52.40,63.50,0.97,15.00,4.76,54.23,0,0,0.00,1,0,0,Yes,"Zenith Connect",15.44,No,3.90,No,Active,0
NXT-100020,2025-09-01,16,12.94,232.20,118.00,0.00,0.00,5.77,45.70,0.0322,77.90,70.40,67.20,63.50,3.99,0.00,4.76,72.25,4,0,0.00,0,0,1,Yes,"9Wave Telecom",3.99,No,2.60,No,Active,0
NXT-100020,2025-10-01,17,16.37,238.50,50.00,0.00,0.00,4.72,30.30,0.0264,81.20,73.80,61.30,63.50,7.21,15.00,4.76,60.47,3,0,0.00,0,0,0,Yes,"Globacom Prime",-10.97,Yes,4.50,No,Active,0
NXT-100020,2025-11-01,18,19.35,261.90,102.00,0.00,0.00,4.67,89.90,0.0132,90.30,75.60,65.80,63.50,0.02,0.00,4.76,68.28,3,0,0.00,1,0,0,Yes,"Globacom Prime",-5.41,No,4.20,No,Active,0
NXT-100020,2025-12-01,19,15.01,336.40,93.00,0.00,0.00,2.57,17.20,0.0145,82.90,59.80,50.40,63.50,0.00,0.00,4.76,68.26,1,0,0.00,0,0,1,Yes,"Zenith Connect",16.94,No,2.60,No,Active,0
NXT-100021,2023-04-01,0,18.35,381.40,0.00,0.00,5.90,4.11,19.60,0.0118,80.60,79.50,74.40,76.00,0.01,0.00,5.70,81.71,0,0,0.00,0,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100021,2023-05-01,1,10.98,215.40,102.00,0.00,1.14,2.41,44.80,0.0317,78.50,83.00,79.10,76.00,5.36,0.00,5.70,87.06,0,0,0.00,0,0,1,No,,NULL,No,NULL,No,Active,0
NXT-100021,2023-06-01,2,12.26,165.30,128.00,0.00,0.00,2.20,69.00,0.0237,65.00,66.00,70.50,76.00,6.62,0.00,5.70,88.32,4,0,0.00,2,0,0,Yes,MTN-X,16.71,No,4.40,No,Active,0
NXT-100021,2023-07-01,3,16.35,151.80,90.00,0.00,3.32,1.99,55.60,0.0362,64.60,66.20,70.60,76.00,5.96,10.00,5.70,77.66,7,0,0.00,0,0,0,Yes,MTN-X,12.59,No,3.30,No,Active,0
NXT-100021,2023-08-01,4,11.72,314.00,83.00,0.00,11.30,5.51,65.40,0.0116,58.90,74.80,76.40,76.00,6.17,0.00,5.70,87.87,0,0,0.00,0,1,1,No,,NULL,No,NULL,No,Active,0
NXT-100021,2023-09-01,5,24.26,160.50,63.00,0.00,1.32,1.84,46.00,0.0210,68.10,76.50,90.10,76.00,6.88,0.00,5.70,NULL,0,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100021,2023-10-01,6,23.93,91.40,0.00,0.00,4.12,4.09,67.10,0.0099,60.20,74.90,78.90,76.00,3.19,0.00,5.70,84.89,4,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
